,Iris ID,Risk ID 1,Risk ID 2,Risk ID 3,Risk ID 4,Assessment ID,Ledger,Property Name,Address,City,State,County,ZIP,Market,Submarket,# Buildings,Year Built,Construction Type,Units,LATITUDE,LONGITUDE,Rentable Sqft,Replacement Cost,Primary Use,Number of beds,n Floors,Seismic Risk 2022,Seismic Hazard 2022,Wildfire Risk 2022,Wildfire Hazard 2022,Wildfire Risk 2050,Wildfire Hazard 2050,Flood Risk 2022,Flood Hazard 2022,Flood Driver 2022,Flood Risk 2037,Flood Hazard 2037,Flood Driver 2037,Flood Risk 2052,Flood Hazard 2052,Flood Driver 2052,Extreme Heat Risk 2022,Extreme Heat Hazard 2022,Extreme Heat Risk 2050,Extreme Heat Hazard 2050,Drought Risk 2022,Drought Hazard 2022,Drought Risk 2050,Drought Hazard 2050
30,491efb58-f155-47a7-b2ee-a056cb0ac3c8,72ab62de-60c4-4601-8901-ccdc97f7bf38,2a7cafb9-a6b5-408a-b9de-6c9a9710cf24,7182e27d-9122-4dd2-82a7-5617389c1feb,a24fee95-8162-414b-bcce-32bd441ab880,,19241,2201 Pershing,2201 N Pershing Drive,Arlington,VA,Arlington,22201,Washington DC,VA-Arlington-RB Corridor,2,2012,High-Rise,188,38.881071,-77.084407,180079,86393840.0,PRIMARY_USE_SCHOOL,295,5.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,High,Very Low,Medium,Very Low,Low
31,d59c434e-0d05-4cf4-a6c9-c19d0cd37090,47ffe1b8-0531-4f77-99ea-01611b32eea3,0a950b7f-e2f0-43b4-8fc6-41f657fe16ad,6166af5e-6127-48f0-add6-48b4dfacbb47,26abdcf9-cfab-4c06-8f18-bb6545bea2fc,,19242,70 Greene,70 Greene Street,Jersey City,NJ,Hudson,7302,New York - Manhattan,Hudson Waterfront,1,2010,High-Rise,480,40.714778,-74.036058,384771,509036580.0,PRIMARY_USE_FOOD_SERVICE,610,51.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Medium,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
32,e1c1a207-eb20-4301-9788-2e8778d9efd7,b16de1c4-7918-4923-9097-f6a4d1bcd8e3,8189cfff-2ed0-48a8-860a-a2b8635d3d99,dc5af1f1-bd83-4020-8e4f-ad6408cbc419,064fb1df-e072-46fd-8d0e-0616021690de,,19244,Mosaic at Metro,6210 Belcrest Road,West Hyattsville,MD,Prince George,20782,Washington DC,MD-Prince George,1,2008,Mid-Rise,260,38.964096,-76.952298,257047,103596795.0,PRIMARY_USE_RESIDENTIAL,417,5.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,High,Very Low,Medium,Very Low,Low
33,7cdb22a5-a283-4306-8abc-0696d89ecdc6,4a024225-7095-458f-9e01-cddce6227852,24ca9762-6ab4-41b3-8ee5-82666c38f6f2,be59e280-3dff-4dc8-be8c-7ee0d0417681,f8ca5042-5cdf-4610-a863-5eb4b18b9c7d,,19257,Longview Place,70 Hope Avenue,Waltham,MA,Middlesex,2453,Boston,128 West,3,2004,High-Rise,348,42.36913533,-71.2483738363685,354956,339990279.0,PRIMARY_USE_RESIDENTIAL,549,7.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
34,5e2c42b6-8c74-4441-aef4-de345db0c40c,e34e08b3-fa54-4485-ac06-fda9dbe42ca6,4df2f805-c8bb-4ec6-97b2-618e3d4159f2,4c41ffae-ba4f-44c6-92e9-116bf292d5b6,e76e51d1-807a-4257-89db-2980ba0d0594,,19260,Liberty Tower,818 N. Quincy Street,Arlington,VA,Arlington,22203,Washington DC,VA-Arlington-RB Corridor,1,2008,High-Rise,235,38.880331,-77.107594,220812,136300895.0,PRIMARY_USE_FOOD_SERVICE,338,21.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,['pluvial'],Low,High,['pluvial'],Low,High,['pluvial'],Very Low,Medium-High,Very Low,High,Very Low,Medium,Very Low,Low
35,84e4e317-582e-4c2e-ab67-1de89447ae7e,e22e6ca5-1ea9-4cb9-b4c6-4385563cd7d4,6711607e-970e-425d-9361-d072033b84c4,00474e56-e8e4-40e9-bc5a-e73fedffb1e2,9f30f877-f149-4cc3-b30a-83975a7fdd7b,,19264,1111 Belle Pre,1111 Belle Pre Way,Alexandria,VA,Alexandria,22314,Washington DC,VA-Alexandria,2,2013,Mid & High Rises,360,38.81373,-77.049876,295165,186442569.0,PRIMARY_USE_FOOD_SERVICE,485,7.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,High,Very Low,Low,Very Low,Low
36,fa164941-4664-4a25-810b-46d3894b1ef2,0ee051af-a0e7-4157-a62c-37fdef9442d8,5ddb3d22-af20-4d8d-8f0a-dd2195ade9e9,3f73fcd9-89cf-4422-8fc9-cf76f88ad865,d1c280d9-afca-4de7-8b20-62b4b6fbb51c,,19276,777 6th Avenue,777 Sixth Avenue,New York,NY,New York,10001,New York - Manhattan,Manhattan-Chelsea,1,2002,High-Rise,294,40.744981,-73.991288,199571,263003611.0,PRIMARY_USE_RETAIL,325,32.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
37,082df69b-9c68-4f07-9e4d-6265418721a1,b096e7ff-c23d-4fa3-8569-f02eb0dddd60,0bed74f3-0b22-4d82-92fb-e0c67e12a347,38052fad-e8a7-4238-8d4a-e348fbc59aff,1f73820a-6a94-49bd-93ee-44952d6c3efe,,19278,Longacre House,305 West 50th Street,New York,NY,New York,10019,New York - Manhattan,Manhattan-Midtown/West,1,1998,High-Rise,293,40.762352,-73.986258,206944,272721074.0,PRIMARY_USE_RETAIL,317,26.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
38,e516a6c4-08cf-4778-8616-403769a0e216,f109a737-e644-41ce-945d-af0e5ef9dfa4,3ebb7d5c-3f6a-4a6e-bcc4-5ba12895e49e,de47b01a-94c6-440a-9af2-5a06682e2689,80bc0b1d-443a-425d-b5bd-c43c53230592,,19288,425 Mass,425 Massachusetts Ave NW,Washington,DC,-1,20001,Washington DC,DC-Central,1,2009,High-Rise,559,38.900411,-77.016821,485693,303579033.0,PRIMARY_USE_RESIDENTIAL,645,19.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,Medium-High,Very Low,High,Very Low,Medium,Very Low,Low
39,20cee46e-2437-44fb-8c3c-0ab2e3de3ba1,e0f12895-d868-46c6-9986-f7d6c5e5aedc,8e2982e1-c08c-4fa9-85a5-54194dd7003e,a9616679-4db0-4d52-b252-233610431eca,afbecf6c-d9ff-40f0-8241-75f918bdbfca,,19306,1401 Joyce on Pentagon Row,1401 South Joyce Street,Arlington,VA,Arlington,22202,Washington DC,VA-South Arlington,1,2004,High-Rise,326,38.861441,-77.063089,283583,171526452.0,PRIMARY_USE_RESIDENTIAL,451,18.0,Very Low,Low,Very Low,Low,Very Low,Low,Low,High,['pluvial'],Low-Medium,Very High,['pluvial'],Low-Medium,Very High,['pluvial'],Very Low,Medium-High,Very Low,High,Very Low,Low,Very Low,Low
40,938971f2-7c8b-4d40-bb33-12bc8c79b866,ffeee148-d1ca-4535-a81a-5267703caa31,7717c011-c246-452c-be5f-b70f8564a80c,c1c33683-71ed-48d0-8b0e-f36c0b3b60ac,d826823e-1680-44db-942a-84376480c83e,,19337,Third Square,285 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2008,Mid-Rise,292,42.364727,-71.083302,262857,229941923.0,PRIMARY_USE_RETAIL,418,10.0,Very Low,Low,Very Low,Low,Very Low,Low,Low,High,['coastal'],Low,Very High,['coastal'],Low-Medium,Very High,['coastal'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
41,7059431a-8062-4bc9-8afc-5bdec94a080f,72a41369-b1aa-4aa0-abba-db31ba2dce00,d6fa18f9-4c9d-48f1-a374-42e314a3d70b,85ef187e-086c-4fff-830f-e57aac42c16f,a4b3747f-0eea-4685-853e-510665dad75e,,19369,The Brooklyner,111 Lawrence Street,Brooklyn,NY,Kings County,11201,New York - Manhattan,Brooklyn,1,2010,High-Rise,490,40.692632,-73.986236,314648,389550188.0,PRIMARY_USE_RESIDENTIAL,564,52.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
42,5930fc17-b80f-475c-9690-804c0b90d4df,633d394f-7644-4af9-b8d7-bf6713f01ce8,c0d8e151-b951-47b1-9c2e-063c32d620bd,3cbde8e0-1fb7-48dc-9694-634896e94632,c0fcb97a-7fd8-4158-8aba-144fb77d4b6c,,19372,175 Kent,175 Kent Ave,Brooklyn,NY,Kings,11211,New York - Manhattan,Brooklyn,1,2011,Mid-Rise,113,40.718208,-73.963652,86178,97690471.0,PRIMARY_USE_SCHOOL,144,8.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
43,06f3e0db-bf33-4b21-b88f-4e02cca66c7f,5be4e392-628a-4b35-be8a-d0b9fab858ea,357bb88d-aee5-4705-861f-81624c32a66c,9eec8aca-2a1b-4256-a8b6-6e7b70296acd,5d5e85a2-623f-4064-9185-6e596f826dd0,,19373,Rosecliff II,790 Willard Street,Quincy,MA,Norfolk,2169,Boston,128 South,2,2005,Garden,130,42.229554,-71.030012,135450,60561193.0,PRIMARY_USE_RESIDENTIAL,200,1.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
44,b5663d9f-7ac3-4c97-8c11-2909f00c9f73,6d6c7be4-3d7f-44f2-abc0-5b8da34b251f,440fff38-54d9-4fd8-a5bc-104362249574,3858e70f-cf4b-46bb-b717-43bf7c8e1982,bbb03501-2f45-44c9-b817-6fb833d42131,,19447,303 Third Street South,303 Third Street,Cambridge,MA,Middlesex,2142,Boston,MA-Cambridge,1,2009,Mid-Rise,179,42.364727,-71.083302,204044,172967977.0,PRIMARY_USE_RESIDENTIAL,292,10.0,Very Low,Low,Very Low,Low,Very Low,Low,Low,High,['coastal'],Low-Medium,Very High,['coastal'],Low-Medium,Very High,['coastal'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
45,ecf7c84b-3909-468e-b449-26604ba5a8eb,a023e8b2-bd6e-4ae1-b4d1-04c85b33a025,b60f977b-47ac-41e7-8288-2627d7055937,e30c4a6b-9f58-4a81-9ff1-5554e2c742e6,5fa727bf-f137-400d-b6e7-9e9bad8b368e,,19469,Parc East,240 East 27th Street,New York City,NY,New York,10016,New York - Manhattan,Manhattan-Gramercy,1,1977,High-Rise,324,40.740588,-73.979595,289790,381860540.0,PRIMARY_USE_RETAIL,498,27.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
46,5a6fa9e2-ffd5-4ac2-9cac-f4e11998ea51,4b1e11de-73c6-440b-b370-9c03b747d300,475fbf36-6e07-48d0-98c1-78a9af32898e,2a14df40-7c90-4505-b75f-5c6f59b07189,04e03ec6-315c-42cf-bbd8-0f167d673ecf,,19531,Alcott Apartments,35 Lomasney Way,Boston,MA,Suffolk,2114,Boston,City of Boston,1,2021,High-Rise,470,42.364901,-71.064716,423849,430983867.0,PRIMARY_USE_RESIDENTIAL,672,50.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,High,['coastal'],Very Low,High,['coastal'],Very Low,High,['coastal'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
47,1edb2218-c0f4-4627-a3e6-96e24f8b4229,63350af7-85a8-46d5-b505-e6f42682bccd,731b9e74-8f27-4cbe-8f61-63c279ffa06f,ff04edb8-42da-4639-8e09-e889ece78170,db88e1e2-f578-4f8d-90aa-d88a5c14c8db,,24012,Vantage Hollywood,1710 North Fuller Avenue,Los Angeles,CA,Los Angeles,90046,Los Angeles,Hollywood/Mid Wilshire,3,1987,Mid-Rise,298,34.102149,-118.348364,164056,126937757.0,PRIMARY_USE_RESIDENTIAL,324,6.0,Very Low,Very High,Low-Medium,Medium,Low-Medium,Medium,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
48,71422b5e-f4a7-4249-9232-3be7172b03f1,968f739b-69e7-480c-93de-3150b9a2ad8a,c7470081-8e1b-49b8-bb4c-26d2c74ddf37,081aa714-5bf5-4551-9210-59c703a9ac29,af83e93e-8b4d-4334-bd14-5fbd845be8cd,,24013,C on Pico,12301 W Pico Blvd,Los Angeles,CA,Los Angeles,90064,Los Angeles,West Los Angeles,1,2014,Mid-Rise,94,34.028469,-118.45282,64961,46097269.0,PRIMARY_USE_RESIDENTIAL,142,7.0,Very Low,Very High,Very Low,Low,Very Low,Low,Medium-High,Very High,['fluvial'],Medium,Very High,['fluvial'],Medium-High,Very High,['fluvial'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium,Very Low,Medium
49,71e38cfb-b853-4bc8-ac5b-b5525ed622df,015fc59a-eff7-4603-9e9f-5428d6996177,051ce78e-4050-4cc5-b470-bda8fcd6bc08,ded01ac5-ec44-4245-864c-da76ffd1c0e2,cd10b7e4-a007-4bee-9035-8c07ea70440e,,24016,Springline,3220 California Ave SW,Seattle,WA,King,98116,Seattle,West Seattle,2,2016,Mid-Rise,136,47.574237,-122.386308,104855,76446983.0,PRIMARY_USE_HEALTHCARE,205,7.0,Low-Medium,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Low,Very Low,Medium
50,02bedf89-adaa-4d74-8ba0-01254ee77610,5709d37e-2d49-4c1d-a6bc-aca46cf3b442,cf58f0d4-84c9-417e-9106-0e3bf54d2b53,5373375d-3fad-4470-ac85-f2e0c0e8bd90,31885862-5aee-4820-b945-ecd9f3268a9c,,24018,Girard,50 Malden St,Boston,MA,Suffolk,2118,Boston,City of Boston,1,2016,High-Rise,160,42.339996,-71.068353,137418,137474329.0,PRIMARY_USE_RETAIL,253,9.0,Very Low,Low,Very Low,Low,Very Low,Low,Low-Medium,High,"['fluvial', 'coastal']",Low-Medium,High,"['fluvial', 'coastal']",Low-Medium,High,"['fluvial', 'coastal']",Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
51,d3773506-9ee9-4aea-888c-0bba778aebe8,c01b9d5f-f18b-4364-88ae-14d0fbba1347,f8cb3352-b609-477a-a577-8c27452f278c,0534a330-1b4d-4f7b-a8da-6d4e47a20aaf,c1f8f22c-fdd1-4150-bba1-0492b1d853a6,,24020,Venn at Main,10333 NE 1st Street,Bellevue,WA,King,98004,Seattle,Bellevue/Redmond,1,2016,Mid-Rise,350,47.611028,-122.202283,265397,200297334.0,PRIMARY_USE_FOOD_SERVICE,426,11.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Medium,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
52,bb9e3a66-6bbf-4fa2-b59b-c2468724bb21,80f099a4-5bbb-4306-8fbb-a53c2d85b56b,8fba6a92-1b1d-461a-9806-dab59c74d261,ff20b956-3b6d-42b6-809b-44faa3aa5d1d,8a6d05b6-491a-4d32-8519-951b60b31ebd,,24022,Radius Koreatown,680 S Berendo St,Los Angeles,CA,Los Angeles,90005,Los Angeles,Hollywood/Mid Wilshire,2,2014,Mid-Rise,301,34.060644,-118.293768,184789,139393733.0,PRIMARY_USE_RESIDENTIAL,314,10.0,Very Low,Very High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
53,5c37d5a6-614e-4e38-b4cb-fb8b431aaa8a,50e9d9e4-570e-4a00-b3e9-2dad059aa67f,589cc1cd-0021-40d9-948b-67ad1c201240,787569dd-2a54-4a49-9ef2-bb8c82a8b1a9,a3ada39c-b191-449a-a2da-5161e807d36c,,24023,Chloe on Union,1408 East Union Street,Seattle,WA,King,98122,Seattle,Capital Hill/First Hill,1,2010,Mid-Rise,117,47.61398696,-122.313789104792,80783,59777555.0,PRIMARY_USE_FOOD_SERVICE,140,8.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
54,d4129bb5-cb3a-4b76-8034-9fb1133c3f49,2bad99cf-5bb3-4e17-8b4a-aab9f264bbef,6469e178-583e-4736-9da1-b59ef2725d79,5aeb8ad5-866b-4311-8832-5e1ebc7a7863,5910a6a9-02c5-4007-8145-17932e4ac2f1,,24027,The Rivington,1130 Grand Street,Hoboken,NJ,Hudson,7030,New York - Manhattan,Hudson Waterfront,5,1999,Mid-Rise,240,40.751396,-74.032473,240385,244862354.0,PRIMARY_USE_RETAIL,480,6.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['coastal'],Very Low,Medium,['coastal'],Very Low,Medium,['coastal'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
55,c228ee13-0bd8-4267-a481-c8dda48993d4,4a82fa99-aa0f-4809-af9d-80b169867c24,a3053af0-5c65-4131-ab2b-e099bf823036,e37845bd-443d-48cf-8e9b-0b0688080f48,174e7a2c-f374-4b37-9046-4975d1181498,,24030,Troy Boston,55 Traveler Street,Boston,MA,Suffolk,2118,Boston,City of Boston,2,2015,High-Rise,378,42.343645,-71.062687,238127,258893667.0,PRIMARY_USE_RETAIL,462,21.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
56,eb722bd1-2928-46f6-9db3-f529fb900438,6f414017-4c9b-48e6-b6f0-3d7a162c3a26,2fbf9812-2352-4740-a766-877301330bc7,49ca33f0-0e19-4c6e-bd4a-1f4b250f944d,6db3c960-8499-4623-8316-a60b85ea38d2,,24032,Radius Uptown,1935 N. Logan Street,Denver,CO,Denver,80203,Denver,CBD/Cherry Creek,1,2017,High-Rise,372,39.746906,-104.982607,286650,168392400.0,PRIMARY_USE_RESIDENTIAL,454,13.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High,Very Low,High
57,d151b3d1-4f60-456c-8a3b-f34169c9e33a,70b81c55-5def-4f61-9b6b-8ef8b196d842,97aa1709-c4ef-4fb0-851c-1c937083f6da,f1cd5bce-16c9-4cd3-9aff-ed4d9cab4017,91c5550b-c251-4589-b8f3-66bbbbcd8b69,,24033,Skyhouse Denver,1776 Broadway,Denver,CO,Denver,80202,Denver,CBD/Cherry Creek,1,2017,High-Rise,354,39.744559,-104.987395,279005,171094703.0,PRIMARY_USE_RESIDENTIAL,448,27.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High,Very Low,High
58,b0385f47-2a58-4170-ab71-0d8435fbdec0,518f6da1-f03f-491b-98c9-684aaa8c4f83,e9263a25-14e8-4ac9-9245-fda8259f32b7,e702c774-1470-4e1a-b4c9-98fb43ce4193,fdbe0dbd-e033-4edc-b1a3-8e805203aa0b,,24039,Eviva on Cherokee,1250 N Cherokee St,Denver,CO,Denver,80204,Denver,CBD/Cherry Creek,1,2017,High-Rise,274,39.736212,-104.991294,224317,130597981.0,PRIMARY_USE_RESIDENTIAL,342,18.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,Medium,['pluvial'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High,Very Low,High
59,a1e107a0-b7c1-4ee2-92e0-52ba7f2d20b6,3e6331fb-370f-42c1-b620-ad9cb4d3ebbf,66393fc2-27c7-4e1f-a66f-c77a28412296,c48232b2-2dc5-4846-8e09-54dd58f05d81,66122b1a-bca3-47a1-a17e-369f14c9384d,,24040,Madox,198 Van Vorst St.,Jersey City,NJ,Hudson,7302,New York - Manhattan,Hudson Waterfront,1,2013,Mid-Rise,131,40.714054,-74.040937,120751,84561982.0,PRIMARY_USE_HEALTHCARE,201,8.0,Very Low,Low,Very Low,Low,Very Low,Low,Low-Medium,Very High,['coastal'],Low-Medium,Very High,['coastal'],Medium,Very High,['coastal'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Low
60,a89b862f-facd-4ce7-a8fa-2c5ef025966d,b7aaf74a-4de3-4fc6-8011-0cd16c000341,4f44e0f7-bbcd-4f2b-84ee-7effcfa9944a,2ef74124-0d79-41d8-8cc3-5582776a1c5a,502cbc52-0fb4-425c-af05-adaf484e042a,,24043,Mark on 8th,285 8th Ave N,Seattle,WA,King,98109,Seattle,South Lake Union,1,2016,Mid-Rise,174,47.6205,-122.341456,115549,85920834.0,PRIMARY_USE_FOOD_SERVICE,196,10.0,Very Low,High,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium,Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High
61,e1b9c426-9555-4c25-964a-a39c1188a711,e3a2a7dd-a37c-40c0-833f-3b445d70a3b4,7b4a3dab-0c1b-49bb-b999-a2fe05d7dc37,eea3c44e-1b02-42bf-9b3d-571fed55d282,6524e9e0-9839-4e24-820e-b50cd36e5509,,24045,Axis at Shady Grove,9305 Corporate Blvd,Rockville,MD,Montgomery,20850,Washington DC,MD-Rockville/Gaithersburg,2,2016,Mid-Rise,366,39.107946,-77.192273,342022,153266659.0,PRIMARY_USE_RESIDENTIAL,538,5.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,High,Very Low,Low,Very Low,Low
62,be911d2f-58c6-4f64-818f-4a2c36f54be5,36dac2f0-b8c5-4b9c-9b87-bb96ed41065a,cf1e6923-6b94-439b-9f6e-4a41eec2ad2e,6ecb7ecd-ac7f-4bdf-8df8-485bba682269,9dd380fe-be78-4a74-93ed-e91ddb50097d,,24047,Venue at the Promenade,6200 Castlegate Dr,Castle Rock,CO,Douglas,80108,Denver,Castle Rock,17,2017,Garden,312,39.422346,-104.882694,311428,127400544.0,PRIMARY_USE_RESIDENTIAL,488,3.0,Very Low,Low,Low-Medium,Medium,Low-Medium,Medium,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High,Very Low,High
63,a1ce6ce8-7e5e-4046-ad67-f7578a8ea3cc,37de154f-63ea-466b-8de7-8a153b6bbd9b,91c690ea-acd0-4996-a2ff-24df3c4ab6b5,12b095df-5e29-41b3-95eb-92eb686dfd2f,8c193268-1fe8-47fd-b16c-9b6643a4cbfa,,24048,The Brodie,2311 Park Centre Dr,Westminster,CO,Adams,80234,Denver,Northwest Denver,8,2017,Mid-Rise,312,39.917818,-105.01461,298937,119506636.0,PRIMARY_USE_FOOD_SERVICE,469,5.0,Very Low,Low,Very Low,Low,Very Low,Low,Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Low,['none'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Medium-High,Very Low,High
64,8b376850-0e3d-4253-9a1d-0503d4de9014,768006ce-9c6a-4dfe-a659-d408b593aad2,9abfd0af-1532-4337-94b7-3c47fd46feb4,5024ee57-7eef-4758-82f9-0b90df6b5f37,fecee0eb-7523-49b5-bde5-af2c1e6a3993,,24049,STOA,222 S Main St,Los Angeles,CA,Los Angeles,90012,Los Angeles,Downtown CBD,1,2017,Mid-Rise,237,34.050228,-118.244661,178856,121523773.0,PRIMARY_USE_SCHOOL,279,10.0,Very Low,Very High,Very Low,Low,Very Low,Low,Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
65,00c2fdc5-877c-43db-b250-f7ba505cb41d,da5b51a1-4747-44ea-8001-f0358bb589a7,51bb6d97-1429-42df-b197-da11438824e3,91cf1b05-7bfb-40ac-8e49-194e649144ab,95f5ec9c-603e-4aac-bd40-16c478cf35e2,,24051,Next on Sixth,620 S Virgil Ave,Los Angeles,CA,Los Angeles,90005,Los Angeles,Hollywood/Mid Wilshire,1,2018,Mid-Rise,398,34.06331,-118.286375,262513,194917917.0,PRIMARY_USE_RETAIL,447,9.0,Low-Medium,Very High,Very Low,Low,Very Low,Low,Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,Low,['pluvial'],Very Low,High,Very Low,High,Very Low,Medium,Very Low,Medium
66,14e2db06-3509-4206-ba75-c9057a7d4aa5,f60cde05-d11d-4048-88b3-1a6e457487d8,0c04b246-8cf9-4ce9-9918-3001d9040869,fa92f92f-da9c-4dae-99ce-3ef2ab6c81f1,06a73630-ec75-4d31-86d0-9484940c044c,,24053,The Lex,5560 Lexington Ave,San Jose,CA,Santa Clara,95123,San Francisco Bay Area,SF-South Bay,1,2017,Mid-Rise,387,37.252236,-121.799144,337454,277717660.0,PRIMARY_USE_RESIDENTIAL,561,5.0,Low-Medium,Very High,Very Low,Low,Very Low,Low,Very Low,Medium,['fluvial'],Very Low,Medium,['fluvial'],Very Low,Medium,['fluvial'],Very Low,Medium-High,Very Low,High,Very Low,Medium,Very Low,Medium
67,cf7c5845-a225-4286-b15c-ae899b1f2c0d,384454cc-26fe-45ab-b037-95d4f3a9bc62,3ad8ce26-a292-4f57-8a3a-6c8916405947,11e22a9b-a44c-4fc7-a511-bbe4bec93388,0ad8d5bd-8928-4c64-9482-e26d8a0b84f1,,24055,Aero Apartments,201 W Atlantic Avenue,Alameda,CA,Alameda,94501,San Francisco Bay Area,SF-East Bay,3,2021,Mid-Rise,204,37.780408,-122.29618,139904,115860578.0,PRIMARY_USE_RESIDENTIAL,244,4.0,Very Low,Very High,Very Low,Low,Very Low,Low,Very Low,Low,['coastal'],Very Low,Low,['coastal'],Very Low,Low,['coastal'],Very Low,Medium-High,Very Low,Medium-High,Very Low,Low,Very Low,Medium
